Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-07 16:00:00-05:00,,,
2024-02-07 05:00:00-05:00,,,
2023-10-25 06:00:00-04:00,,,
2023-07-26 06:00:00-04:00,,,
2023-04-26 06:00:00-04:00,1.3,,
2023-02-10 11:00:00-05:00,1.32,1.32,
2023-02-09 11:00:00-05:00,1.32,1.32,0.0008
2022-10-27 12:00:00-04:00,3.35,3.34,-0.003
2022-07-28 12:00:00-04:00,4.29,4.41,0.0282
2022-04-28 12:00:00-04:00,2.9,3.78,0.3017
2022-02-10 11:00:00-05:00,2.87,2.95,0.029300000000000003
2021-10-28 12:00:00-04:00,3.81,3.95,0.0376
