Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-30 07:00:00-05:00,,,
2023-10-25 08:00:00-04:00,,,
2023-07-26 08:00:00-04:00,,,
2023-04-26 08:00:00-04:00,1.18,,
2023-02-01 02:00:00-05:00,1.18,1.18,0.0043
2022-10-27 03:00:00-04:00,1.3,1.28,-0.0184
2022-07-28 03:00:00-04:00,1.25,1.26,0.0072
2022-04-28 03:00:00-04:00,1.09,1.12,0.024700000000000003
2022-01-27 02:00:00-05:00,1.09,1.09,0.0046
2021-10-28 03:00:00-04:00,1.26,1.22,-0.0302
2021-07-29 03:00:00-04:00,1.18,1.23,0.045899999999999996
2021-04-29 03:00:00-04:00,1.05,1.07,0.021
