Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-19 16:00:00-05:00,,,
2023-11-14 16:00:00-05:00,,,
2023-09-05 06:00:00-04:00,,,
2023-05-16 16:00:00-04:00,0.64,,
2023-02-21 11:00:00-05:00,0.57,0.61,0.0702
2023-02-20 12:00:00-05:00,0.57,0.61,0.06269999999999999
2022-11-16 13:00:00-05:00,0.56,0.51,-0.0941
2022-09-07 13:00:00-04:00,0.55,0.56,0.0291
2022-05-18 14:00:00-04:00,0.57,0.59,0.0245
2022-02-16 12:00:00-05:00,0.54,0.55,0.0242
2021-11-17 11:00:00-05:00,0.51,0.54,0.05940000000000001
2021-09-08 12:00:00-04:00,0.46,0.52,0.12689999999999999
