,0
2022-02-08 00:00:00-05:00,244099008
2022-02-11 00:00:00-05:00,244099008
2022-02-15 00:00:00-05:00,244099008
2022-02-16 00:00:00-05:00,244099008
2022-02-19 00:00:00-05:00,244099008
2022-02-23 00:00:00-05:00,244099008
2022-02-24 00:00:00-05:00,244099008
2022-02-25 00:00:00-05:00,244099008
2022-03-02 00:00:00-05:00,244099008
2022-03-03 00:00:00-05:00,244099008
2022-03-04 00:00:00-05:00,249764000
2022-03-05 00:00:00-05:00,244099008
2022-03-08 00:00:00-05:00,244099008
2022-03-15 00:00:00-04:00,246150000
2022-03-16 00:00:00-04:00,244099008
2022-03-18 00:00:00-04:00,244099008
2022-03-19 00:00:00-04:00,244099008
2022-03-23 00:00:00-04:00,238910000
2022-04-04 00:00:00-04:00,238490000
2022-04-28 00:00:00-04:00,239032000
2022-04-29 00:00:00-04:00,238490000
2022-06-07 00:00:00-04:00,228736000
2022-06-12 00:00:00-04:00,228736000
2022-06-14 00:00:00-04:00,228736000
2022-06-18 00:00:00-04:00,228736000
2022-06-24 00:00:00-04:00,228736000
2022-07-02 00:00:00-04:00,228736000
2022-07-06 00:00:00-04:00,228736000
2022-07-14 00:00:00-04:00,228736000
2022-07-21 00:00:00-04:00,228736000
2022-07-29 00:00:00-04:00,228736000
2022-07-31 00:00:00-04:00,228736000
2022-08-05 00:00:00-04:00,228300000
2022-08-18 00:00:00-04:00,231860992
2022-08-19 00:00:00-04:00,228300000
2022-09-01 00:00:00-04:00,228300000
2022-09-02 00:00:00-04:00,221823008
2022-09-02 00:00:00-04:00,228300000
2022-09-06 00:00:00-04:00,228374000
2022-09-10 00:00:00-04:00,225322000
2022-09-12 00:00:00-04:00,228374000
2022-09-17 00:00:00-04:00,225716992
2022-09-17 00:00:00-04:00,228374000
2022-09-23 00:00:00-04:00,232456992
2022-09-24 00:00:00-04:00,232531008
2022-09-25 00:00:00-04:00,228374000
2022-10-04 00:00:00-04:00,228936000
2022-10-05 00:00:00-04:00,228374000
2022-10-08 00:00:00-04:00,226959008
2022-10-09 00:00:00-04:00,228374000
2022-11-25 00:00:00-05:00,233179008
2022-11-25 00:00:00-05:00,228374000
2022-12-05 00:00:00-05:00,228415008
2023-03-04 00:00:00-05:00,229452992
2023-03-05 00:00:00-05:00,228415008
2023-03-07 00:00:00-05:00,229808000
2023-03-07 00:00:00-05:00,228415008
2023-03-15 00:00:00-04:00,232544000
2023-03-15 00:00:00-04:00,228415008
2023-03-18 00:00:00-04:00,233855008
2023-03-21 00:00:00-04:00,228766000
2023-03-23 00:00:00-04:00,234268000
2023-03-24 00:00:00-04:00,228766000
