,0
2022-02-12 00:00:00-05:00,192322000
2022-02-17 00:00:00-05:00,192787008
2022-02-18 00:00:00-05:00,192787008
2022-02-22 00:00:00-05:00,192787008
2022-02-23 00:00:00-05:00,192787008
2022-03-03 00:00:00-05:00,192787008
2022-03-04 00:00:00-05:00,192787008
2022-03-06 00:00:00-05:00,192787008
2022-03-08 00:00:00-05:00,192787008
2022-03-15 00:00:00-04:00,193563008
2022-03-16 00:00:00-04:00,192980000
2022-03-17 00:00:00-04:00,192787008
2022-03-24 00:00:00-04:00,192787008
2022-03-31 00:00:00-04:00,192787008
2022-04-01 00:00:00-04:00,192787008
2022-04-05 00:00:00-04:00,192787008
2022-04-13 00:00:00-04:00,192787008
2022-04-15 00:00:00-04:00,195835008
2022-04-19 00:00:00-04:00,192787008
2022-04-21 00:00:00-04:00,192787008
2022-04-26 00:00:00-04:00,192787008
2022-04-27 00:00:00-04:00,193124992
2022-04-29 00:00:00-04:00,193124992
2022-05-02 00:00:00-04:00,193124992
2022-05-04 00:00:00-04:00,193160000
2022-05-05 00:00:00-04:00,193124992
2022-05-17 00:00:00-04:00,193296992
2022-05-19 00:00:00-04:00,193124992
2022-06-14 00:00:00-04:00,197876992
2022-06-15 00:00:00-04:00,193124992
2022-06-29 00:00:00-04:00,193124992
2022-06-29 00:00:00-04:00,197000000
2022-07-29 00:00:00-04:00,202090000
2022-07-30 00:00:00-04:00,192855008
2022-09-02 00:00:00-04:00,192855008
2022-09-17 00:00:00-04:00,195600000
2022-09-17 00:00:00-04:00,192855008
2022-10-21 00:00:00-04:00,193666000
2022-10-22 00:00:00-04:00,192855008
2022-10-27 00:00:00-04:00,191664000
2023-02-23 00:00:00-05:00,191359008
2023-03-18 00:00:00-04:00,193930000
2023-03-21 00:00:00-04:00,191359008
