,0
2022-02-04 00:00:00-05:00,65248000
2022-02-11 00:00:00-05:00,67541800
2022-03-01 00:00:00-05:00,67542200
2022-03-15 00:00:00-04:00,67950600
2022-03-16 00:00:00-04:00,67693200
2022-03-18 00:00:00-04:00,67542200
2022-03-23 00:00:00-04:00,68053296
2022-03-24 00:00:00-04:00,67542200
2022-03-29 00:00:00-04:00,67572400
2022-04-29 00:00:00-04:00,67615504
2022-05-04 00:00:00-04:00,67040300
2022-05-06 00:00:00-04:00,67615504
2022-05-06 00:00:00-04:00,69072200
2022-06-03 00:00:00-04:00,67615504
2022-06-03 00:00:00-04:00,68866800
2022-07-28 00:00:00-04:00,67406496
2022-07-29 00:00:00-04:00,67406800
2022-08-04 00:00:00-04:00,67749400
2022-08-06 00:00:00-04:00,67406800
2022-08-09 00:00:00-04:00,67397800
2022-08-24 00:00:00-04:00,69036096
2022-08-30 00:00:00-04:00,67397800
2022-09-02 00:00:00-04:00,67397800
2022-09-23 00:00:00-04:00,67281000
2022-09-24 00:00:00-04:00,67392400
2022-09-25 00:00:00-04:00,67397800
2022-10-21 00:00:00-04:00,67516800
2022-10-23 00:00:00-04:00,67397800
2022-10-25 00:00:00-04:00,67397800
2022-10-25 00:00:00-04:00,67439296
2022-10-28 00:00:00-04:00,67026500
2022-10-29 00:00:00-04:00,67026300
2022-11-24 00:00:00-05:00,67621104
2022-11-25 00:00:00-05:00,67026300
2023-01-04 00:00:00-05:00,67219800
2023-01-05 00:00:00-05:00,67026300
2023-02-09 00:00:00-05:00,66877000
2023-02-25 00:00:00-05:00,66790300
2023-02-28 00:00:00-05:00,66790300
2023-03-01 00:00:00-05:00,66790300
2023-03-03 00:00:00-05:00,66790300
2023-03-09 00:00:00-05:00,66790300
2023-03-14 00:00:00-04:00,66790300
2023-03-16 00:00:00-04:00,66790300
2023-03-18 00:00:00-04:00,68302200
2023-03-21 00:00:00-04:00,66790300
2023-03-22 00:00:00-04:00,66790300
2023-03-23 00:00:00-04:00,69110304
2023-03-24 00:00:00-04:00,66790300
2023-03-28 00:00:00-04:00,66735800
