,0
2022-02-12 00:00:00-05:00,36360300
2022-03-04 00:00:00-05:00,36036200
2022-03-15 00:00:00-04:00,36053900
2022-03-16 00:00:00-04:00,36036200
2022-03-20 00:00:00-04:00,36033300
2022-03-31 00:00:00-04:00,36033300
2022-03-31 00:00:00-04:00,36542400
2022-04-23 00:00:00-04:00,36033300
2022-04-23 00:00:00-04:00,37190900
2022-04-30 00:00:00-04:00,36045100
2022-05-05 00:00:00-04:00,36045100
2022-06-29 00:00:00-04:00,36045100
2022-06-29 00:00:00-04:00,36678900
2022-07-22 00:00:00-04:00,35885100
2022-09-14 00:00:00-04:00,35885100
2022-09-17 00:00:00-04:00,36569400
2022-09-18 00:00:00-04:00,35885100
2022-10-14 00:00:00-04:00,35399400
2022-10-21 00:00:00-04:00,35831500
2022-10-22 00:00:00-04:00,35399400
2023-01-04 00:00:00-05:00,36143300
2023-01-05 00:00:00-05:00,35399400
2023-02-26 00:00:00-05:00,35419700
2023-03-01 00:00:00-05:00,35419700
2023-03-18 00:00:00-04:00,35792500
2023-03-21 00:00:00-04:00,35418400
2023-03-30 00:00:00-04:00,35784300
