,0
2022-01-25 00:00:00-05:00,682777984
2022-02-11 00:00:00-05:00,682777984
2022-03-01 00:00:00-05:00,683678976
2022-03-02 00:00:00-05:00,683678976
2022-03-03 00:00:00-05:00,685673024
2022-03-05 00:00:00-05:00,685673024
2022-03-20 00:00:00-04:00,686553984
2022-03-22 00:00:00-04:00,685673024
2022-03-31 00:00:00-04:00,714475008
2022-03-31 00:00:00-04:00,685673024
2022-04-21 00:00:00-04:00,685905024
2022-05-07 00:00:00-04:00,694499008
2022-05-10 00:00:00-04:00,685905024
2022-05-11 00:00:00-04:00,686086976
2022-05-12 00:00:00-04:00,686086976
2022-06-24 00:00:00-04:00,686086976
2022-06-24 00:00:00-04:00,705537984
2022-06-29 00:00:00-04:00,686678016
2022-06-29 00:00:00-04:00,686086976
2022-07-22 00:00:00-04:00,686152000
2022-07-26 00:00:00-04:00,686152000
2022-08-09 00:00:00-04:00,686190016
2022-08-10 00:00:00-04:00,686190016
2022-09-14 00:00:00-04:00,686190016
2022-09-17 00:00:00-04:00,700881024
2022-09-17 00:00:00-04:00,686190016
2022-10-21 00:00:00-04:00,732670016
2022-10-23 00:00:00-04:00,686342976
2022-11-11 00:00:00-05:00,686396032
2022-11-16 00:00:00-05:00,686396032
2022-12-21 00:00:00-05:00,683262976
2023-01-04 00:00:00-05:00,686822016
2023-01-05 00:00:00-05:00,683262976
2023-01-21 00:00:00-05:00,683385984
2023-03-01 00:00:00-05:00,678585024
2023-03-08 00:00:00-05:00,715592000
2023-03-09 00:00:00-05:00,681054016
2023-03-18 00:00:00-04:00,722272000
2023-03-21 00:00:00-04:00,681054016
