,0
2022-02-09 00:00:00-05:00,328620000
2022-02-11 00:00:00-05:00,375891008
2022-02-25 00:00:00-05:00,375867008
2022-02-28 00:00:00-05:00,375867008
2022-03-16 00:00:00-04:00,379279008
2022-03-18 00:00:00-04:00,371299008
2022-03-20 00:00:00-04:00,378193984
2022-03-22 00:00:00-04:00,375867008
2022-04-01 00:00:00-04:00,375620992
2022-05-04 00:00:00-04:00,363097984
2022-05-05 00:00:00-04:00,375620992
2022-05-11 00:00:00-04:00,375918016
2022-05-12 00:00:00-04:00,375918016
2022-05-27 00:00:00-04:00,366388000
2022-05-29 00:00:00-04:00,375918016
2022-06-04 00:00:00-04:00,384020992
2022-06-28 00:00:00-04:00,375918016
2022-06-28 00:00:00-04:00,374040000
2022-07-01 00:00:00-04:00,385184992
2022-07-02 00:00:00-04:00,375918016
2022-07-08 00:00:00-04:00,370310016
2022-07-08 00:00:00-04:00,375918016
2022-07-12 00:00:00-04:00,375918016
2022-07-12 00:00:00-04:00,374108992
2022-07-29 00:00:00-04:00,387976992
2022-07-30 00:00:00-04:00,375918016
2022-08-03 00:00:00-04:00,374631008
2022-08-04 00:00:00-04:00,369551008
2022-08-06 00:00:00-04:00,374671008
2022-09-02 00:00:00-04:00,374671008
2022-09-17 00:00:00-04:00,374070016
2022-09-17 00:00:00-04:00,374671008
2022-10-21 00:00:00-04:00,373604000
2022-10-23 00:00:00-04:00,374671008
2022-10-25 00:00:00-04:00,374671008
2022-10-25 00:00:00-04:00,369731008
2022-11-05 00:00:00-04:00,374265984
2022-11-09 00:00:00-05:00,374265984
2022-11-25 00:00:00-05:00,373545984
2022-11-27 00:00:00-05:00,374265984
2023-01-04 00:00:00-05:00,374073984
2023-01-05 00:00:00-05:00,374265984
2023-02-08 00:00:00-05:00,374264992
2023-02-25 00:00:00-05:00,374241984
2023-03-01 00:00:00-05:00,374241984
2023-03-04 00:00:00-05:00,370532992
2023-03-05 00:00:00-05:00,374241984
2023-03-08 00:00:00-05:00,384296000
2023-03-09 00:00:00-05:00,374241984
2023-03-18 00:00:00-04:00,391787008
2023-03-21 00:00:00-04:00,374241984
