,0
2022-02-05 00:00:00-05:00,4533230080
2022-02-11 00:00:00-05:00,4533230080
2022-03-15 00:00:00-04:00,4538270208
2022-03-16 00:00:00-04:00,4523789824
2022-03-19 00:00:00-04:00,4533230080
2022-03-23 00:00:00-04:00,4523789824
2022-03-24 00:00:00-04:00,4533230080
2022-04-12 00:00:00-04:00,4523789824
2022-04-13 00:00:00-04:00,4533230080
2022-04-26 00:00:00-04:00,4480010240
2022-05-04 00:00:00-04:00,4488889856
2022-05-06 00:00:00-04:00,4480010240
2022-07-29 00:00:00-04:00,4470569984
2022-08-01 00:00:00-04:00,4413239808
2022-08-24 00:00:00-04:00,4458270208
2022-09-02 00:00:00-04:00,4413239808
2022-09-23 00:00:00-04:00,4444499968
2022-09-24 00:00:00-04:00,4500559872
2022-09-25 00:00:00-04:00,4413239808
2022-10-04 00:00:00-04:00,4225929984
2022-10-05 00:00:00-04:00,4413239808
2022-10-08 00:00:00-04:00,4530840064
2022-10-09 00:00:00-04:00,4413239808
2022-10-21 00:00:00-04:00,4403789824
2022-10-23 00:00:00-04:00,4413239808
2022-10-25 00:00:00-04:00,4403789824
2022-10-26 00:00:00-04:00,4413239808
2022-10-29 00:00:00-04:00,4403789824
2022-10-29 00:00:00-04:00,4416000000
2022-11-01 00:00:00-04:00,4323409920
2022-11-04 00:00:00-04:00,4323409920
2022-11-04 00:00:00-04:00,4398830080
2022-11-05 00:00:00-04:00,4323409920
2022-11-05 00:00:00-04:00,4313959936
2022-11-12 00:00:00-05:00,4313959936
2022-11-13 00:00:00-05:00,4323409920
2022-11-24 00:00:00-05:00,4313959936
2022-11-25 00:00:00-05:00,4323409920
2022-12-30 00:00:00-05:00,4313959936
2022-12-31 00:00:00-05:00,4323409920
2023-02-04 00:00:00-05:00,4446720000
2023-02-05 00:00:00-05:00,4323409920
2023-02-07 00:00:00-05:00,4216059904
2023-03-18 00:00:00-04:00,4240630016
2023-03-21 00:00:00-04:00,4216059904
